x,y,lon,lat
487861.074833948,4466465.601954789,116.8570612985579,40.348656051482045
487861.104912443,4466465.055058744,116.85706166313973,40.34865112480714
487861.17494373024,4466464.511093646,116.85706249811788,40.348646225119204
487861.2740510758,4466464.017558205,116.85706367451313,40.348641780186746
487861.4134633914,4466463.507836812,116.85706532581503,40.348637190017804
487861.5823915585,4466463.024672252,116.8570673241666,40.34863283953495
487861.7809777006,4466462.560349785,116.85706967138802,40.34862865923637
487862.0092668941,4466462.112422575,116.85707236805659,40.348624627078586
487862.2672670297,4466461.680462299,116.8570754142733,40.348620739202836
487862.5549683779,4466461.264997091,116.85707880991352,40.34861700036701
487862.8723513291,4466460.867091405,116.85708255472606,40.34861342016073
487863.21938978956,4466460.488161652,116.8570866483767,40.34861001134434
487863.5858845104,4466460.138931352,116.85709097056336,40.34860687038009
487863.97186618304,4466459.817734511,116.85709552167918,40.34860398225907
487864.37734815606,4466459.523846539,116.85710030189514,40.34860134045347
487864.80233145267,4466459.2572118975,116.85710531122433,40.34859894446289
487865.2468076007,4466459.018290471,116.8571105495583,40.3485967984304
487865.7107601898,4466458.80797305,116.85711601668694,40.34859491038106
487866.18410174304,4466458.630915943,116.85712159373976,40.34859332211788
487866.66684332263,4466458.486518671,116.85712728085855,40.34859202823113
487867.1589862706,4466458.37470839,116.85713307806056,40.348591028064554
487867.66052327066,4466458.295882236,116.85713898525212,40.34859032519594
487868.1614270032,4466458.251431075,116.85714488433332,40.34858993201005
487868.6617110641,4466458.240616892,116.85715077547837,40.34858984185815
487868.7117056516,4466458.2413712125,116.85715136415976,40.34858984938104
487868.7117056516,4466458.2413712125,116.85715136415976,40.34858984938104
487869.14020437386,4466458.2492651595,116.85715640966323,40.34858992673075
487869.5687030962,4466458.2571591055,116.85716145516676,40.34859000408025
487869.99720181845,4466458.265053052,116.85716650067029,40.34859008142955
487870.4257005407,4466458.2729469985,116.85717154617383,40.3485901587786
487870.854199263,4466458.280840945,116.85717659167736,40.348590236127436
487871.2826979853,4466458.288734891,116.85718163718093,40.34859031347605
487871.71119670756,4466458.296628838,116.85718668268449,40.34859039082445
487871.71119670756,4466458.296628838,116.85718668268449,40.34859039082445
487871.76118515525,4466458.297716439,116.85718727128727,40.348590401349675
487872.2607314464,4466458.32694983,116.85719315298394,40.34859067198272
487872.75965806586,4466458.389820199,116.85719902674478,40.34859124564976
487873.2579514177,4466458.487065561,116.85720489239576,40.34859212899952
487873.7456422147,4466458.616926666,116.85721063258008,40.348593306037635
487874.22273777303,4466458.779006379,116.85721624739158,40.348594773186306
487874.68923675065,4466458.973377542,116.85722173681309,40.34859653110182
487875.1451280854,4466459.200640636,116.85722710070299,40.34859858519389
487875.5805026471,4466459.455770966,116.85723222247495,40.34860089004987
487875.9953768462,4466459.737877741,116.85723710233908,40.3486034376447
487876.3897591547,4466460.04650108,116.85724174040396,40.348606223835354
487876.7636485496,4466460.381696519,116.85724613665651,40.34860924912217
487877.1170316822,4466460.7441886505,116.85725029092575,40.34861252003302
487877.4498778611,4466461.1356434645,116.8572542028187,40.34861605157677
487877.75238972815,4466461.54496906,116.85725775718021,40.34861974368157
487878.024593377,4466461.970749025,116.85726095434438,40.34862358358705
487878.2665084174,4466462.411918906,116.85726379456236,40.3486275617036
487878.4781445788,4466462.867950567,116.85726627795866,40.34863167327333
487878.65949397045,4466463.339272333,116.85726840443218,40.348635922155
487878.81051151606,4466463.82833104,116.85727017340562,40.34864033039209
487878.9310550919,4466464.342841427,116.85727158305889,40.34864496748639
487879.0119172097,4466464.839692326,116.85727252579063,40.34864944490572
487879.0618655647,4466465.385867728,116.85727310357002,40.34865436625168
487879.0717802838,4466465.933500541,116.8572732099177,40.34865930014608
