x,y,lon,lat
487867.0738160599,4466465.71247004,116.85713193567544,40.34865713441319
487867.10389455495,4466465.165573995,116.85713230025216,40.34865220773806
487867.17392584216,4466464.621608897,116.8571331352252,40.3486473080496
487867.2730331877,4466464.128073456,116.85713431161584,40.34864286311641
487867.41244550335,4466463.618352063,116.85713596291298,40.34863827294647
487867.58137367043,4466463.135187503,116.85713796126005,40.34863392246238
487867.7799598125,4466462.670865036,116.85714030847714,40.34862974216236
487868.008249006,4466462.222937826,116.85714300514154,40.34862571000293
487868.2662491416,4466461.79097755,116.85714605135428,40.34862182212529
487868.55395048985,4466461.375512342,116.85714944699066,40.348618083287406
487868.871333441,4466460.977606656,116.85715319179951,40.348614503078835
487869.2183719015,4466460.598676903,116.85715728544666,40.34861109425994
487869.58486662235,4466460.249446603,116.85716160763015,40.34860795329305
487869.97084829496,4466459.928249761,116.85716615874304,40.34860506516925
487870.376330268,4466459.63436179,116.85717093895629,40.34860242336071
487870.8013135646,4466459.367727148,116.8571759482831,40.34860002736707
487871.24578971264,4466459.128805722,116.85718118661494,40.34859788133138
487871.7097423017,4466458.9184883,116.85718665374166,40.3485959932787
487872.18308385496,4466458.741431193,116.85719223079296,40.3485944050121
487872.66582543455,4466458.597033922,116.8571979179105,40.34859311112187
487873.1579683825,4466458.485223641,116.85720371511152,40.34859211095177
487873.6595053826,4466458.406397487,116.85720962230249,40.34859140807954
487874.16040911514,4466458.361946326,116.85721552138338,40.34859101489005
487874.66069317603,4466458.351132143,116.85722141252843,40.34859092473455
487874.7106877635,4466458.351886463,116.85722200120985,40.34859093225707
487874.7106877635,4466458.351886463,116.85722200120985,40.34859093225707
487875.1391864858,4466458.35978041,116.8572270467135,40.34859100960372
487875.5676852081,4466458.367674356,116.85723209221719,40.34859108695014
487875.9961839304,4466458.375568303,116.85723713772087,40.34859116429634
487876.42468265264,4466458.383462249,116.85724218322457,40.34859124164231
487876.8531813749,4466458.391356196,116.85724722872831,40.34859131898808
487877.2816800972,4466458.399250142,116.85725227423204,40.348591396333596
487877.7101788195,4466458.407144089,116.85725731973577,40.34859147367892
487877.7101788195,4466458.407144089,116.85725731973577,40.34859147367892
487877.7601672672,4466458.40823169,116.85725790833855,40.34859148420379
487878.2597135583,4466458.437465081,116.85726379003563,40.34859175483324
487878.7586401778,4466458.50033545,116.85726966379718,40.34859232849669
487879.2569335296,4466458.597580812,116.85727552944915,40.34859321184288
487879.74462432665,4466458.727441917,116.85728126963483,40.34859438887749
487880.22171988495,4466458.88952163,116.85728688444794,40.34859585602274
487880.6882188626,4466459.083892792,116.85729237387139,40.3485976139349
487881.1441101973,4466459.311155886,116.85729773776353,40.34859966802369
487881.579484759,4466459.5662862165,116.85730285953798,40.348601972876544
487881.9943589581,4466459.848392992,116.85730773940486,40.348604520468406
487882.3887412666,4466460.15701633,116.85731237747275,40.34860730665623
487882.76263066154,4466460.49221177,116.8573167737285,40.34861033194037
487883.11601379415,4466460.854703901,116.85732092800124,40.348613602848694
487883.448859973,4466461.246158715,116.85732483989794,40.34861713439005
487883.7513718401,4466461.655484311,116.85732839426336,40.34862082649268
487884.02357548894,4466462.081264276,116.85733159143162,40.34862466639621
487884.2654905293,4466462.522434156,116.85733443165378,40.348628644511045
487884.47712669073,4466462.978465818,116.85733691505442,40.34863275607926
487884.6584760824,4466463.449787584,116.85733904153241,40.348637004959635
487884.809493628,4466463.938846291,116.8573408105105,40.34864141319565
487884.9300372038,4466464.453356678,116.85734222016862,40.34864605028911
487885.01089932164,4466464.950207577,116.85734316290504,40.34865052770787
487885.06084767665,4466465.496382979,116.85734374068957,40.348655449053474
487885.07076239574,4466466.044015792,116.85734384704239,40.34866038294783
