x,y,lon,lat
487875.23686999123,4466511.226418967,116.85722719263423,40.34906729875059
487875.2067914962,4466511.773315012,116.85722682806207,40.34907222542569
487875.136760209,4466512.31728011,116.8572259930905,40.349077125114455
487875.0376528634,4466512.810815551,116.85722481669825,40.34908157004823
487874.8982405478,4466513.320536944,116.85722316539622,40.349086160219095
487874.7293123807,4466513.803701504,116.85722116704119,40.34909051070429
487874.5307262386,4466514.2680239715,116.85721881981301,40.349094691005604
487874.30243704515,4466514.715951181,116.85721612313435,40.349098723166456
487874.04443690955,4466515.147911457,116.85721307690412,40.34910261104558
487873.7567355613,4466515.563376665,116.85720968124687,40.349106349885
487873.43935261015,4466515.961282351,116.85720593641372,40.34910993009505
487873.09231414966,4466516.340212104,116.85720184273876,40.34911333891532
487872.7258194288,4466516.689442405,116.85719752052482,40.34911647988339
487872.3398377562,4466517.010639246,116.85719296937881,40.34911936800812
487871.93435578316,4466517.3045272175,116.85718818912986,40.34912200981726
487871.50937248656,4466517.571161859,116.85718317976483,40.349124405811146
487871.0648963385,4466517.810083285,116.85717794139227,40.349126551846666
487870.6009437494,4466518.020400707,116.85717247422241,40.349128439898685
487870.1276021962,4466518.197457814,116.85716689712665,40.34913002816411
487869.6448606166,4466518.341855085,116.85716120996338,40.34913132205259
487869.1527176686,4466518.453665366,116.85715541271553,40.34913232222041
487868.65118066856,4466518.53249152,116.85714950547681,40.34913302508972
487868.150276936,4466518.576942681,116.8571436063483,40.34913341827573
487867.6499928751,4466518.587756864,116.85713771515597,40.34913350842718
487867.5999982876,4466518.587002544,116.85713712646985,40.3491335009042
487867.5999982876,4466518.587002544,116.85713712646985,40.3491335009042
487867.5999982876,4466518.587002544,116.85713712646985,40.3491335009042
487867.5999982876,4466518.587002544,116.85713712646985,40.3491335009042
487867.55000983994,4466518.585914943,116.85713653786236,40.34913349037873
487867.0504635488,4466518.556681552,116.85713065611877,40.34913321974275
487866.5515369294,4466518.493811182,116.85712478231153,40.34913264607221
487866.0532435775,4466518.39656582,116.85711891661481,40.34913176271838
487865.56555278046,4466518.266704715,116.85711317638646,40.34913058567576
487865.08845722215,4466518.104625003,116.85710756153283,40.34912911852214
487864.62195824453,4466517.9102538405,116.85710207207117,40.34912736060131
487864.1660669098,4466517.682990746,116.8570967081432,40.349125306503566
487863.7306923481,4466517.4278604165,116.85709158633628,40.349123001641736
487863.315818149,4466517.145753641,116.85708670644024,40.34912045404093
487862.9214358405,4466516.837130302,116.85708206834659,40.34911766784427
487862.54754644557,4466516.501934862,116.85707767206846,40.34911464255142
487862.19416331296,4466516.139442732,116.85707351777681,40.34911137163463
487861.8613171341,4466515.747987917,116.85706960586478,40.34910784008504
487861.55880526704,4466515.338662321,116.85706605148802,40.349104147974735
487861.28660161817,4466514.912882357,116.85706285431228,40.34910030806417
487861.0446865778,4466514.471712477,116.85706001408639,40.349096329943
487860.8330504164,4466514.015680815,116.85705753068565,40.349092218369165
487860.65170102473,4466513.544359048,116.85705540421114,40.34908796948394
487860.5006834792,4466513.055300342,116.85705363524006,40.34908356124393
487860.3801399033,4466512.540789955,116.85705222559271,40.34907892414733
487860.29927778547,4466512.043939056,116.85705128286963,40.34907444672654
487860.24932943046,4466511.497763653,116.85705070510286,40.34906952537987
487860.2394147114,4466510.95013084,116.85705059877087,40.34906459148564
