x,y,lon,lat
487915.0656729554,4466466.596592047,116.85769703270168,40.34866579630954
487915.0557582364,4466466.048959234,116.85769692632313,40.348660862415464
487915.0058098813,4466465.502783832,116.85769634851287,40.348655941071584
487914.92494776356,4466465.005932932,116.857695405753,40.34865146365567
487914.80440418766,4466464.491422545,116.85769399607057,40.34864682656648
487914.6533866421,4466464.002363839,116.85769222706934,40.34864241833585
487914.4720372504,4466463.531042072,116.857690100569,40.348638169461914
487914.26040108904,4466463.0750104105,116.85768761714668,40.34863405790124
487914.0184860486,4466462.633840531,116.85768477690351,40.34863007979506
487913.74628239975,4466462.208060566,116.85768157971495,40.34862623990125
487913.44377053273,4466461.79873497,116.85767802532995,40.34862254780944
487913.1109243539,4466461.407280156,116.8576741134145,40.34861901628
487912.7575412212,4466461.044788025,116.85766995912434,40.34861574538434
487912.38365182636,4466460.709592585,116.85766556285239,40.34861272011359
487911.98926951777,4466460.400969246,116.85766092476958,40.348609933939905
487911.57439531875,4466460.118862471,116.85765604488896,40.34860738636293
487911.13902075705,4466459.863732141,116.85765092310203,40.348605081525704
487910.6831294223,4466459.636469047,116.8576455591987,40.348603027453265
487910.21663044463,4466459.442097885,116.85764006976561,40.34860126955787
487909.7395348863,4466459.280018172,116.85763445494432,40.34859980242974
487909.25184408936,4466459.150157067,116.857628714752,40.34859862541265
487908.75355073746,4466459.052911705,116.8576228490949,40.348597742084365
487908.254624118,4466458.990041335,116.85761697532983,40.34859716843883
487907.7550778269,4466458.960807945,116.85761109363085,40.34859689782734
487907.70508937916,4466458.959720343,116.85761050502794,40.348596887304275
487907.70508937916,4466458.959720343,116.85761050502794,40.348596887304275
487907.70508937916,4466458.959720343,116.85761050502794,40.348596887304275
487907.70508937916,4466458.959720343,116.85761050502794,40.348596887304275
487907.65509479167,4466458.958966023,116.85760991634642,40.34859687978373
487907.15481073083,4466458.969780206,116.85760402520131,40.34859696995901
487906.6539069983,4466459.014231367,116.8575981261221,40.34859736316832
487906.15236999816,4466459.093057521,116.85759221893463,40.3485980660604
487905.66022705025,4466459.204867802,116.85758642173873,40.34859906624998
487905.1774854706,4466459.349265073,116.85758073462806,40.348600360159324
487904.7041439174,4466459.52632218,116.85757515758536,40.34860194844467
487904.2401913283,4466459.736639603,116.85756969046889,40.348603836515736
487903.7957151802,4466459.975561029,116.85756445214886,40.34860598256904
487903.3707318836,4466460.24219567,116.85755944283535,40.34860837857951
487902.9652499106,4466460.536083641,116.85755466263677,40.34861102040412
487902.579268238,4466460.857280483,116.85755011154001,40.34861390854323
487902.2127735172,4466461.206510783,116.85754578937413,40.34861704952468
487901.8657350567,4466461.585440536,116.85754169574614,40.348620458357345
487901.5483521055,4466461.983346223,116.85753795095744,40.34862403857854
487901.26065075723,4466462.398811431,116.85753455534218,40.34862777742787
487901.00265062164,4466462.830771706,116.85753150915149,40.34863166531575
487900.77436142816,4466463.278698916,116.85752881250993,40.34863569748428
487900.5757752861,4466463.743021384,116.85752646531657,40.34863987779223
487900.406847119,4466464.226185943,116.85752446699429,40.34864422828306
487900.26743480336,4466464.735907336,116.8575228157233,40.34864881845861
487900.1683274578,4466465.229442778,116.85752163935808,40.348653263395775
487900.0982961706,4466465.773407875,116.85752080441307,40.34865816308708
487900.0682176756,4466466.32030392,116.85752043986457,40.34866308976347
