x,y,lon,lat
487897.0687266196,4466466.265046294,116.85748512129894,40.34866254842191
487897.0595461884,4466466.763377898,116.8574850037477,40.34866703787312
487897.05036575726,4466467.261709504,116.85748488619643,40.348671527324356
487897.04118532606,4466467.760041108,116.85748476864514,40.34867601677557
487897.0320048949,4466468.258372714,116.85748465109386,40.34868050622679
487897.0228244637,4466468.756704318,116.85748453354253,40.34868499567799
487897.0136440326,4466469.255035924,116.85748441599122,40.34868948512921
487897.0044636014,4466469.753367528,116.85748429843986,40.34869397458042
487896.9952831702,4466470.251699134,116.8574841808885,40.34869846403163
487896.98610273906,4466470.750030738,116.85748406333711,40.34870295348282
487896.97692230786,4466471.248362344,116.85748394578573,40.348707442934014
487896.9677418767,4466471.746693948,116.85748382823431,40.34871193238519
487896.9585614455,4466472.245025554,116.85748371068289,40.348716421836386
487896.94938101433,4466472.743357158,116.85748359313145,40.348720911287565
487896.9402005832,4466473.241688764,116.85748347557997,40.34872540073876
487896.931020152,4466473.740020368,116.85748335802847,40.348729890189915
487896.92183972086,4466474.238351974,116.85748324047698,40.3487343796411
487896.91265928966,4466474.736683578,116.85748312292549,40.348738869092266
487896.9034788585,4466475.235015184,116.85748300537398,40.34874335854344
487896.89429842733,4466475.733346788,116.85748288782243,40.3487478479946
487896.88511799613,4466476.231678393,116.85748277027085,40.34875233744575
487896.875937565,4466476.730009998,116.85748265271928,40.34875682689691
487896.8667571338,4466477.228341603,116.85748253516769,40.34876131634805
487896.85757670266,4466477.726673208,116.85748241761607,40.3487658057992
487896.84839627147,4466478.225004813,116.85748230006445,40.34877029525033
487896.8392158403,4466478.723336418,116.8574821825128,40.348774784701476
487896.83003540913,4466479.221668023,116.85748206496115,40.348779274152626
487896.82085497794,4466479.719999628,116.85748194740948,40.34878376360375
487896.8116745468,4466480.218331233,116.85748182985778,40.34878825305487
487896.8024941156,4466480.716662838,116.85748171230605,40.34879274250601
487896.79331368447,4466481.214994443,116.85748159475433,40.34879723195713
487896.78413325327,4466481.713326048,116.85748147720261,40.34880172140825
487896.7749528221,4466482.211657653,116.85748135965083,40.348806210859344
487896.76577239094,4466482.709989258,116.85748124209906,40.34881070031047
487896.75659195974,4466483.208320863,116.85748112454726,40.348815189761574
487896.7474115286,4466483.706652468,116.85748100699546,40.34881967921268
487896.7382310974,4466484.204984073,116.85748088944364,40.34882416866378
487896.7290506662,4466484.703315677,116.85748077189182,40.34882865811487
487896.7198702351,4466485.201647283,116.85748065433994,40.34883314756597
487896.7106898039,4466485.699978887,116.85748053678806,40.348837637017056
487896.70150937274,4466486.198310493,116.85748041923618,40.34884212646814
487896.69232894154,4466486.696642097,116.85748030168428,40.348846615919214
487896.6831485104,4466487.194973703,116.85748018413236,40.34885110537029
487896.6739680792,4466487.693305307,116.85748006658041,40.348855594821366
487896.664787648,4466488.1916369125,116.85747994902844,40.34886008427244
487896.6556072169,4466488.689968517,116.85747983147647,40.348864573723496
487896.6464267857,4466489.1883001225,116.85747971392449,40.348869063174575
487896.63724635454,4466489.686631727,116.85747959637249,40.34887355262563
487896.62806592335,4466490.1849633325,116.85747947882047,40.348878042076684
487896.61888549215,4466490.683294937,116.85747936126843,40.348882531527735
487896.609705061,4466491.1816265425,116.85747924371638,40.34888702097879
487896.6005246298,4466491.679958147,116.85747912616429,40.34889151042984
487896.5913441987,4466492.178289752,116.85747900861222,40.348895999880874
487896.5821637675,4466492.676621357,116.85747889106011,40.34890048933191
487896.57298333634,4466493.174952962,116.85747877350798,40.34890497878295
487896.56380290515,4466493.673284567,116.85747865595586,40.34890946823396
487896.55462247395,4466494.1716161715,116.8574785384037,40.348913957685
487896.5454420428,4466494.669947777,116.85747842085154,40.34891844713603
487896.5362616116,4466495.1682793815,116.85747830329933,40.348922936587044
487896.5270811805,4466495.666610987,116.85747818574715,40.34892742603807
487896.5179007493,4466496.164942591,116.85747806819492,40.34893191548906
487896.5087203181,4466496.663274197,116.85747795064269,40.34893640494008
487896.49953988695,4466497.161605801,116.85747783309043,40.348940894391085
487896.49035945575,4466497.659937407,116.85747771553817,40.348945383842086
487896.4811790246,4466498.158269011,116.85747759798589,40.34894987329307
487896.4719985934,4466498.656600617,116.85747748043357,40.348954362744074
487896.4628181623,4466499.154932221,116.85747736288127,40.348958852195075
487896.4536377311,4466499.653263827,116.85747724532894,40.34896334164606
487896.4444572999,4466500.151595431,116.85747712777658,40.348967831097035
487896.43527686875,4466500.649927037,116.85747701022422,40.34897232054802
487896.42609643756,4466501.148258641,116.85747689267183,40.348976809998994
487896.4169160064,4466501.646590247,116.85747677511942,40.34898129944996
487896.4077355752,4466502.144921851,116.857476657567,40.34898578890093
487896.398555144,4466502.643253456,116.85747654001457,40.3489902783519
487896.3893747129,4466503.141585061,116.85747642246211,40.34899476780285
487896.3801942817,4466503.639916666,116.85747630490965,40.3489992572538
487896.37101385056,4466504.138248271,116.85747618735716,40.34900374670477
