PC_time_stamp,cmd_steering,cmd_v,path_target_point_index,utm_x,utm_y,GPSWeek,GPSTime,Heading,Pitch,Roll,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,Latitude,Longitude,Altitude,Ve,Vn,Vu,V,NSV1,NSV2,Status,Age,Warming,path_x_y_file,target_speed,Kp,threshold_distance
1630553920.852187,0,0,1,488233.52905045793,4466142.959875367,2173,358738.35,272.76,-0.03,2.63,0.03,-0.33,0.0,-0.0529,-0.0056,1.0033,40.34575463,116.86145297,70.67,0.002,-0.007,0.006,0.008,29,29,42,1,2.0
1630553921.3618155,0,0,1,488233.523954799,4466142.959883343,2173,358738.85,272.76,-0.0,2.63,0.15,-0.14,-0.21,-0.0449,0.0226,0.9922,40.34575463,116.86145291,70.67,-0.037,0.006,0.004,0.037,29,29,42,1,2.0
1630553921.8695328,0,0,1,488233.43734075245,4466142.96778874,2173,358739.36,272.79,0.31,2.66,1.03,0.17,-0.21,-0.0331,0.1545,0.9757,40.3457547,116.86145189,70.67,-0.406,0.048,0.017,0.409,29,29,42,1,2.0
1630553922.3796387,0,0,1,488232.99325598986,4466143.023982561,2173,358739.87,272.96,0.21,3.05,-4.94,1.6,-0.67,-0.0666,-0.0003,0.9883,40.3457552,116.86144666,70.68,-1.358,0.178,0.027,1.369,29,29,42,1,2.0
1630553922.8896387,0,0,1,488232.42430151155,4466143.063722326,2173,358740.38,273.48,-0.21,2.88,-0.35,-0.31,-0.77,-0.0559,-0.0735,0.9218,40.34575555,116.86143996,70.68,-0.947,0.054,0.002,0.949,29,29,42,1,2.0
1630553923.4015703,0,0,1,488231.8833540513,4466143.091208593,2173,358740.89,273.74,-0.08,2.56,-0.92,0.02,-0.56,-0.0538,-0.0092,1.0125,40.34575579,116.86143359,70.69,-1.241,0.1,0.035,1.245,29,29,42,1,2.0
1630553923.9096532,0,0,1,488231.2786813046,4466143.099925157,2173,358741.4,274.41,-0.12,1.62,-0.5,-1.04,-1.37,-0.0142,0.0184,1.0358,40.34575586,116.86142647,70.69,-1.211,0.04,0.003,1.211,29,29,42,1,2.0
1630553924.4199197,0,0,1,488230.6689754704,4466143.148608637,2173,358741.91,274.83,-0.08,1.6,-0.18,2.05,-0.47,-0.0468,0.009,1.0062,40.34575629,116.86141929,70.68,-1.208,0.214,0.02,1.227,29,29,42,1,2.0
1630553924.9233487,0,0,1,488230.0482325266,4466143.199529396,2173,358742.42,275.19,-0.11,1.35,0.51,-3.77,-0.68,-0.0259,0.0446,1.0334,40.34575674,116.86141198,70.68,-1.24,-0.057,-0.048,1.241,29,29,42,1,2.0
1630553925.4323318,0,0,1,488229.3943504237,4466143.239402383,2173,358742.92,275.75,-0.23,1.01,-0.2,-0.36,-0.96,0.0176,-0.0117,1.0324,40.34575709,116.86140428,70.67,-1.317,0.141,0.018,1.324,29,29,42,1,2.0
1630553925.940327,0,0,1,488228.71169548546,4466143.344808835,2173,358743.43,276.04,-0.59,1.57,-0.67,-1.08,-1.6,-0.0807,-0.024,0.9782,40.34575803,116.86139624,70.67,-1.367,0.11,-0.013,1.371,29,29,42,0,2.0
1630553926.4498715,0,0,1,488228.0102660847,4466143.39252621,2173,358743.94,276.74,-0.58,1.12,-0.19,0.07,-0.91,0.0088,-0.0199,1.0126,40.34575845,116.86138798,70.66,-1.392,0.164,-0.015,1.401,29,29,42,1,2.0
1630553926.9533205,0,0,1,488227.3072372358,4466143.503514559,2173,358744.45,276.97,-0.59,1.49,-0.58,-1.34,-0.99,-0.097,-0.0224,1.0137,40.34575944,116.8613797,70.66,-1.412,0.113,-0.02,1.416,29,29,42,0,2.0
1630553927.4618134,0,0,1,488226.61007162725,4466143.562325106,2173,358744.95,277.66,-0.53,0.95,0.13,0.53,-0.5,0.0217,-0.0143,0.9898,40.34575996,116.86137149,70.65,-1.377,0.202,0.008,1.392,29,29,42,1,2.0
1630553927.9699054,0,0,1,488225.90961672604,4466143.689959131,2173,358745.46,277.66,-0.34,1.65,0.5,1.25,0.13,-0.0466,-0.0045,1.0008,40.3457611,116.86136324,70.65,-1.38,0.24,0.01,1.401,29,29,42,0,2.0
1630553928.4799676,0,0,1,488225.19975720654,4466143.777648968,2173,358745.97,277.79,-0.1,1.52,0.49,-1.47,-0.76,0.0313,0.0409,1.015,40.34576188,116.86135488,70.65,-1.416,0.08,-0.009,1.419,29,29,42,1,2.0
1630553928.982773,0,0,1,488224.4364141556,4466143.878742325,2173,358746.48,277.49,-0.46,1.63,0.23,-0.26,0.33,-0.0487,-0.0427,0.9708,40.34576278,116.86134589,70.64,-1.501,0.2,-0.02,1.515,29,29,42,1,2.0
1630553929.4901438,0,0,1,488223.690871148,4466143.957608431,2173,358746.98,277.56,-0.43,1.31,-0.16,0.91,0.47,-0.0071,0.0027,0.9779,40.34576348,116.86133711,70.63,-1.494,0.193,0.005,1.507,29,29,42,1,2.0
1630553930.0000648,0,0,1,488222.9351994506,4466144.076449471,2173,358747.49,277.19,-0.32,1.7,-0.8,-0.68,0.3,-0.0517,0.0189,1.0039,40.34576454,116.86132821,70.63,-1.544,0.133,-0.033,1.549,29,29,42,1,2.0
1630553930.510174,0,0,1,488222.1446604804,4466144.165375983,2173,358748.0,277.12,-0.41,1.63,0.44,0.8,0.53,-0.0095,-0.0028,1.0132,40.34576533,116.8613189,70.63,-1.523,0.219,0.015,1.539,29,29,42,1,2.0
1630553931.0202835,0,0,1,488221.3668798084,4466144.2664922755,2173,358748.51,276.91,-0.16,1.82,-0.4,0.04,0.49,-0.025,0.0063,1.0122,40.34576623,116.86130974,70.63,-1.563,0.169,0.002,1.572,29,29,42,0,2.0
1630553931.5236077,0,0,1,488220.5814626273,4466144.372060504,2173,358749.02,276.63,-0.08,2.08,-0.6,-0.96,0.24,-0.0739,0.0211,0.9551,40.34576717,116.86130049,70.62,-1.567,0.151,-0.026,1.574,29,29,42,1,2.0
1630553932.0320268,0,0,1,488219.76795671816,4466144.4377138475,2173,358749.52,276.72,-0.43,1.58,0.8,0.33,0.2,0.0077,-0.0116,1.0165,40.34576775,116.86129091,70.61,-1.59,0.163,0.005,1.599,29,29,42,0,2.0
1630553932.540281,0,0,1,488218.94603809156,4466144.554439177,2173,358750.03,276.62,-0.48,2.01,-1.34,1.77,0.36,-0.0501,-0.0214,1.0592,40.34576879,116.86128123,70.61,-1.663,0.234,0.026,1.68,29,29,42,1,2.0
1630553933.0502484,0,0,1,488218.11301103776,4466144.627893103,2173,358750.54,276.74,-0.33,1.54,1.41,-1.79,-0.8,0.0123,-0.016,1.0324,40.34576944,116.86127142,70.6,-1.603,0.089,-0.009,1.605,29,29,42,0,2.0
1630553933.5556912,0,0,1,488217.3012646321,4466144.732392973,2173,358751.05,276.7,0.08,1.76,1.08,-0.08,-0.22,-0.0549,0.0086,0.993,40.34577037,116.86126186,70.61,-1.607,0.197,-0.041,1.619,29,29,42,1,2.0
1630553934.061433,0,0,1,488216.4809959004,4466144.818036771,2173,358751.55,276.89,0.21,1.49,-0.45,-0.52,-0.37,-0.0036,0.0413,0.9967,40.34577113,116.8612522,70.6,-1.695,0.177,-0.017,1.704,29,29,42,0,2.0
1630553934.5702796,0,0,1,488215.6115039662,4466144.925957273,2173,358752.06,276.93,-0.08,1.58,-0.83,1.64,0.12,0.0117,0.0184,0.9929,40.34577209,116.86124196,70.59,-1.707,0.252,-0.005,1.726,29,29,42,1,2.0
1630553935.0803294,0,0,1,488214.75730947376,4466145.040513722,2173,358752.57,276.82,-0.11,1.81,-0.2,0.74,0.21,-0.0355,0.0223,0.9938,40.34577311,116.8612319,70.6,-1.65,0.194,0.031,1.662,29,29,42,0,2.0
1630553935.583614,0,0,1,488213.9039346917,4466145.136199458,2173,358753.08,276.8,-0.21,1.72,-0.05,1.05,0.51,-0.0018,-0.0273,1.0333,40.34577396,116.86122185,70.6,-1.665,0.218,0.018,1.679,29,29,42,1,2.0
1630553936.0912673,0,0,1,488213.08029156644,4466145.236278553,2173,358753.58,276.55,0.05,1.76,0.92,-1.3,-0.27,-0.0751,-0.0136,1.0256,40.34577485,116.86121215,70.59,-1.65,0.121,-0.005,1.654,29,29,42,0,2.0
1630553936.6003945,0,0,1,488212.23453246185,4466145.314192983,2173,358754.09,276.38,0.4,1.47,0.36,1.38,0.87,-0.0234,0.0072,1.0414,40.34577554,116.86120219,70.58,-1.695,0.243,0.031,1.712,29,29,42,1,2.0
1630553937.1104538,0,0,1,488211.3667496413,4466145.42877113,2173,358754.6,275.74,0.25,1.97,-0.88,0.36,1.64,-0.0486,0.0209,1.0553,40.34577656,116.86119197,70.59,-1.735,0.177,0.007,1.744,29,29,42,0,2.0
1630553937.6124296,0,0,1,488210.4853105265,4466145.500081887,2173,358755.11,275.29,0.04,1.75,-1.31,0.22,1.01,0.0075,0.0025,0.9752,40.34577719,116.86118159,70.59,-1.765,0.137,-0.02,1.771,29,29,42,1,2.0
1630553938.121107,0,0,1,488209.6132204291,4466145.575817971,2173,358755.61,274.16,-0.32,2.02,-0.19,0.24,3.14,-0.0551,-0.0102,0.9503,40.34577786,116.86117132,70.59,-1.714,0.092,-0.006,1.716,29,29,42,0,2.0
1630553938.6306646,0,0,1,488208.7512398266,4466145.599369616,2173,358756.12,272.21,-0.22,2.16,-0.36,0.69,4.24,-0.0308,0.0114,0.978,40.34577806,116.86116117,70.59,-1.698,0.001,-0.028,1.698,29,29,42,1,2.0
1630553939.1406884,0,0,1,488207.9010672484,4466145.570734153,2173,358756.63,269.78,-0.17,2.13,-0.07,-0.24,5.4,-0.07,0.0096,1.0275,40.34577779,116.86115116,70.58,-1.639,-0.126,-0.028,1.644,29,29,42,0,2.0
1630553939.6523004,0,0,1,488207.0473913257,4466145.474395992,2173,358757.14,266.5,-0.57,1.97,-1.09,-0.44,7.18,-0.0545,0.0006,0.9947,40.34577691,116.86114111,70.56,-1.681,-0.259,-0.063,1.701,29,29,42,1,2.0
1630553940.1607141,0,0,1,488206.2301332433,4466145.313622413,2173,358757.65,262.35,-0.62,1.91,0.51,1.22,9.53,-0.0413,-0.0103,1.0169,40.34577545,116.86113149,70.55,-1.52,-0.326,0.013,1.555,29,29,42,1,2.0
1630553940.6707165,0,0,1,488205.48747210245,4466145.063934109,2173,358758.16,256.98,-0.09,1.67,0.12,-2.47,10.43,-0.1085,0.0358,1.0046,40.34577319,116.86112275,70.54,-1.474,-0.698,-0.076,1.631,29,29,42,1,2.0
1630553941.1740077,0,0,1,488204.7302303779,4466144.723251058,2173,358758.67,251.75,-0.03,1.51,-1.13,0.09,10.66,-0.0676,-0.0024,1.0365,40.34577011,116.86111384,70.52,-1.526,-0.663,-0.035,1.664,29,29,42,1,2.0
1630553941.68254,0,0,1,488203.98143605876,4466144.353695555,2173,358759.17,247.83,-0.26,1.07,-0.1,-2.04,5.72,-0.0762,-0.0046,0.9679,40.34576677,116.86110503,70.52,-1.446,-0.858,-0.067,1.682,29,29,42,1,2.0
1630553942.1911902,0,0,1,488203.197659311,4466143.88096764,2173,358759.68,245.31,-0.84,-0.14,4.24,-0.54,2.15,0.0046,-0.0959,1.0014,40.3457625,116.86109581,70.48,-1.392,-0.76,0.109,1.586,29,29,42,1,2.0
1630553942.7008793,0,0,1,488202.4402832138,4466143.454817193,2173,358760.19,244.08,-0.69,-0.55,-0.87,0.05,0.91,-0.0046,-0.02,0.8908,40.34575865,116.8610869,70.47,-1.559,-0.823,0.033,1.763,29,29,42,1,2.0
1630553943.2059326,0,0,1,488201.6302013526,4466142.996560365,2173,358760.7,243.76,-0.89,-1.45,2.37,-3.96,-2.77,-0.0318,-0.0494,0.8806,40.34575451,116.86107737,70.46,-1.559,-0.957,-0.073,1.829,29,29,42,1,2.0
1630553943.7114599,0,0,1,488200.8193432997,4466142.584923668,2173,358761.2,244.82,-0.17,-1.85,-0.51,0.96,0.1,-0.0139,-0.0408,0.9856,40.34575079,116.86106783,70.45,-1.694,-0.682,0.047,1.826,29,29,42,1,2.0
1630553944.2209983,0,0,1,488199.9753546549,4466142.167789211,2173,358761.71,245.24,-0.69,-1.94,-1.76,1.0,1.25,0.147,-0.0005,1.1189,40.34574702,116.8610579,70.43,-1.707,-0.757,-0.053,1.867,29,29,42,1,2.0
1630553944.7309906,0,0,1,488199.1501249415,4466141.798354188,2173,358762.22,246.63,-0.34,-2.14,0.29,-1.44,-3.19,0.145,0.0097,1.1176,40.34574368,116.86104819,70.43,-1.507,-0.765,0.014,1.69,29,29,42,1,2.0
1630553945.2339745,0,0,1,488198.3412631992,4466141.576519825,2173,358762.73,246.75,-0.75,-0.08,0.56,3.82,-0.52,-0.115,-0.1059,1.0169,40.34574167,116.86103867,70.48,-1.42,-0.365,0.089,1.467,29,29,42,1,2.0
1630553945.7410169,0,0,1,488197.7396406284,4466141.364349879,2173,358763.23,248.05,-0.44,0.32,1.27,0.42,-3.01,-0.0115,0.0482,0.9846,40.34573975,116.86103159,70.5,-1.097,-0.398,0.002,1.167,29,29,42,1,2.0
1630553946.251034,0,0,1,488197.113307073,4466141.100050104,2173,358763.74,250.35,0.5,-0.68,3.44,0.5,-7.11,0.0946,0.0481,1.0244,40.34573736,116.86102422,70.48,-1.325,-0.488,-0.078,1.412,29,29,42,1,2.0
1630553946.7537599,0,0,1,488196.3682472873,4466140.945824052,2173,358764.25,252.77,0.96,0.15,-0.85,8.04,-3.28,0.0418,-0.0045,1.053,40.34573596,116.86101545,70.49,-1.578,0.014,0.119,1.578,29,29,42,1,2.0
1630553947.2629383,0,0,1,488195.64020090085,4466140.809330907,2173,358764.75,255.28,0.98,0.53,-1.81,0.92,-5.36,0.0995,0.0593,1.0154,40.34573472,116.86100688,70.5,-1.554,-0.335,0.053,1.589,29,29,42,1,2.0
1630553947.771252,0,0,1,488194.8535997111,4466140.701789068,2173,358765.26,258.23,0.65,0.96,-0.39,-1.17,-6.13,-0.0464,-0.0292,0.9348,40.34573374,116.86099762,70.52,-1.435,-0.238,0.007,1.455,29,29,42,1,2.0
1630553948.2811604,0,0,1,488194.10271519795,4466140.624160453,2173,358765.77,260.84,0.5,1.06,-0.74,0.21,-5.12,-0.0081,0.0107,0.9759,40.34573303,116.86098878,70.52,-1.526,-0.088,-0.004,1.529,29,28,42,1,2.0
1630553948.783466,0,0,1,488193.32973378175,4466140.536576877,2173,358766.28,263.25,0.37,0.56,-0.15,-0.84,-4.61,0.029,0.0188,1.0514,40.34573223,116.86097968,70.52,-1.527,-0.15,0.004,1.534,29,28,42,1,2.0
1630553949.2912602,0,0,1,488192.5441160696,4466140.514501576,2173,358766.78,264.99,0.18,0.77,-0.9,-0.51,-1.92,-0.0569,-0.0118,1.0139,40.34573202,116.86097043,70.53,-1.569,-0.067,0.01,1.571,29,28,42,1,2.0
1630553949.801261,0,0,1,488191.74746821553,4466140.499103518,2173,358767.29,266.27,0.14,0.97,-0.31,-0.86,-2.7,0.0027,0.0168,0.9923,40.34573187,116.86096105,70.54,-1.573,-0.025,0.016,1.574,29,28,42,1,2.0
1630553950.30425,0,0,1,488190.9278933717,4466140.485961509,2173,358767.8,267.82,-0.12,0.86,-0.05,-0.03,-3.6,0.0025,0.0009,1.0107,40.34573174,116.8609514,70.54,-1.605,0.01,-0.015,1.605,29,28,42,1,2.0
1630553950.8114727,0,0,1,488190.1270793545,4466140.521628878,2173,358768.3,269.91,-0.06,1.1,0.09,-0.3,-4.83,0.0051,0.0232,1.0235,40.34573205,116.86094197,70.55,-1.621,0.085,0.005,1.623,29,28,42,1,2.0
1630553951.3214643,0,0,1,488189.2838363838,4466140.579562441,2173,358768.81,272.35,-0.3,1.07,-0.54,0.47,-5.06,0.0026,-0.0166,1.0174,40.34573256,116.86093204,70.54,-1.683,0.202,-0.005,1.695,29,28,42,1,2.0
1630553951.831455,0,0,1,488188.4168782124,4466140.678602329,2173,358769.32,275.39,-0.8,0.88,-0.46,-1.76,-5.08,0.0364,-0.0397,1.0214,40.34573344,116.86092183,70.54,-1.684,0.172,-0.001,1.693,29,28,42,1,2.0
1630553952.3336594,0,0,1,488187.58988143,4466140.806438788,2173,358769.83,278.02,-0.64,0.51,-0.45,-0.35,-7.31,0.0038,0.019,1.0026,40.34573458,116.86091209,70.53,-1.673,0.363,-0.024,1.712,29,28,42,1,2.0
1630553952.8431993,0,0,1,488186.7510750486,4466140.985352607,2173,358770.33,281.24,-0.73,-0.09,1.24,-2.64,-4.77,0.0002,-0.0541,0.9125,40.34573618,116.86090221,70.51,-1.598,0.301,-0.048,1.626,29,28,42,1,2.0
1630553953.3524752,0,0,1,488185.94369369117,4466141.165327097,2173,358770.84,283.76,-0.18,-0.88,0.78,0.8,-5.51,0.0924,0.0174,0.9265,40.34573779,116.8608927,70.49,-1.568,0.542,-0.024,1.659,29,28,42,1,2.0
1630553953.861537,0,0,1,488185.15100656246,4466141.508444453,2173,358771.35,286.36,0.1,0.47,-0.54,-0.35,-3.38,-0.0274,0.0526,1.0625,40.34574087,116.86088336,70.5,-1.636,0.578,-0.061,1.735,29,28,42,1,2.0
1630553954.3715646,0,0,1,488184.305674819,4466141.858304484,2173,358771.86,287.9,-0.54,1.58,-1.58,2.27,-4.48,-0.064,-0.0349,1.0174,40.34574401,116.8608734,70.5,-1.699,0.771,0.018,1.865,29,29,42,1,2.0
1630553954.8831565,0,0,1,488183.46363904735,4466142.143781055,2173,358772.37,289.54,-0.41,1.02,1.7,-2.4,-4.25,-0.0015,0.0218,0.964,40.34574657,116.86086348,70.5,-1.631,0.499,-0.032,1.705,29,29,42,1,2.0
1630553955.3932703,0,0,1,488182.7117209012,4466142.489054519,2173,358772.88,290.93,-0.06,1.45,0.99,-0.01,-3.48,-0.1246,-0.0219,0.9921,40.34574967,116.86085462,70.5,-1.357,0.637,-0.021,1.499,28,28,42,1,2.0
1630553955.901667,0,0,1,488181.930833176,4466142.774435126,2173,358773.39,293.32,-0.04,0.14,-0.78,-2.24,-2.89,0.1275,0.0025,0.9835,40.34575223,116.86084542,70.46,-1.639,0.646,-0.066,1.761,29,28,42,1,2.0
1630553956.4116414,0,0,1,488181.14839007787,4466143.150835956,2173,358773.9,294.84,-0.06,0.23,-1.62,-0.88,-4.53,-0.033,0.0403,1.0748,40.34575561,116.8608362,70.45,-1.644,0.738,-0.04,1.802,29,28,42,1,2.0
1630553956.914131,0,0,1,488180.3234657755,4466143.516203956,2173,358774.41,295.52,-0.84,-0.13,0.6,1.72,1.38,0.0739,-0.0291,1.0163,40.34575889,116.86082648,70.44,-1.418,0.775,0.024,1.616,29,28,42,1,2.0
1630553957.4217854,0,0,1,488179.6149535282,4466143.920237986,2173,358774.91,294.86,-0.78,1.07,0.28,0.91,0.65,-0.1044,-0.0298,0.9433,40.34576252,116.86081813,70.45,-1.461,0.723,-0.016,1.63,29,28,42,1,2.0
1630553957.9317408,0,0,1,488178.832418142,4466144.237810693,2173,358775.42,294.88,-0.47,0.4,0.55,-0.65,0.74,0.0576,-0.0171,1.0021,40.34576537,116.86080891,70.43,-1.521,0.675,-0.033,1.664,29,28,42,1,2.0
1630553958.4418797,0,0,1,488178.09832300193,4466144.575286786,2173,358775.93,294.36,0.36,0.47,1.36,0.1,0.02,-0.0355,0.0256,0.9995,40.3457684,116.86080026,70.43,-1.468,0.659,-0.053,1.61,29,28,42,1,2.0
1630553958.9526472,0,0,1,488177.2733448791,4466144.906246075,2173,358776.44,294.85,-0.1,-0.29,-2.56,-1.21,-0.78,0.0356,-0.0125,1.0082,40.34577137,116.86079054,70.4,-1.726,0.703,-0.065,1.864,29,28,42,0,2.0
1630553959.4618933,0,0,1,488176.4576495037,4466145.199451806,2173,358776.95,293.46,-0.07,-0.96,0.27,-1.45,2.82,-0.0209,0.0009,1.0698,40.345774,116.86078093,70.38,-1.612,0.567,-0.071,1.709,29,28,42,1,2.0
1630553959.9772716,0,0,1,488175.62576730247,4466145.460493905,2173,358777.46,291.3,-0.28,-1.34,-0.54,0.22,5.58,0.0281,0.0009,0.9811,40.34577634,116.86077113,70.39,-1.629,0.522,0.006,1.71,29,29,42,0,2.0
1630553960.483209,0,0,1,488174.8100266447,4466145.724840615,2173,358777.97,288.59,-0.17,-0.76,0.17,3.37,6.62,0.002,0.03,0.9763,40.34577871,116.86076152,70.4,-1.592,0.564,0.006,1.69,29,29,42,1,2.0
1630553960.9920561,0,0,1,488174.00022050267,4466145.9825182455,2173,358778.48,284.76,0.39,0.46,0.74,1.83,7.7,-0.0868,0.044,1.1314,40.34578102,116.86075198,70.4,-1.625,0.452,-0.039,1.687,29,29,42,0,2.0
1630553961.5020247,0,0,1,488173.1027258818,4466146.104917361,2173,358778.99,282.02,0.61,-0.03,-1.49,-2.08,5.82,0.0163,0.0391,0.9954,40.34578211,116.86074141,70.39,-1.937,0.178,-0.047,1.945,29,29,42,1,2.0
1630553962.013435,0,0,1,488172.1415460548,4466146.234076634,2173,358779.5,279.14,0.24,-0.04,-0.3,0.73,3.15,-0.0287,-0.002,0.9246,40.34578326,116.86073009,70.39,-1.889,0.284,-0.017,1.91,29,29,42,0,2.0
1630553962.5220366,0,0,1,488171.1718542832,4466146.3510397365,2173,358780.01,278.25,0.23,-0.11,0.01,-0.83,1.55,0.005,0.0034,0.936,40.3457843,116.86071867,70.39,-1.916,0.238,-0.035,1.931,29,29,42,1,2.0
1630553963.0321114,0,0,1,488170.1978864616,4466146.449140168,2173,358780.52,277.58,0.29,-0.33,0.91,-0.7,0.99,0.0016,0.0266,1.0214,40.34578517,116.8607072,70.39,-1.93,0.175,-0.042,1.938,29,29,42,0,2.0
1630553963.542145,0,0,1,488169.2009864601,4466146.546166851,2173,358781.03,276.81,0.18,-0.45,0.08,0.1,1.74,0.0197,0.0132,1.0055,40.34578603,116.86069546,70.39,-1.95,0.22,-0.008,1.962,29,29,42,1,2.0
1630553964.046633,0,0,1,488168.2032057591,4466146.623215558,2173,358781.54,275.87,-0.02,-0.53,-0.96,1.28,3.48,0.0036,0.0134,1.0495,40.34578671,116.86068371,70.38,-1.974,0.167,-0.016,1.981,29,29,42,0,2.0
1630553964.5522869,0,0,1,488167.21300565434,4466146.660293471,2173,358782.04,273.51,-0.57,-0.31,-0.74,0.3,4.98,0.0216,-0.0013,0.9895,40.34578703,116.86067205,70.38,-1.997,0.026,-0.032,1.997,29,29,42,1,2.0
